STATE,YEAR,MONTH,TYPE,DAMAGE
ALABAMA,2008,April,High Wind,5.00K
IOWA,2008,June,High Wind,5.00K
IOWA,2008,June,High Wind,5.00K
IOWA,2008,June,High Wind,5.00K
IOWA,2008,June,High Wind,5.00K
IOWA,2008,June,High Wind,5.00K
IOWA,2008,June,High Wind,5.00K
ILLINOIS,2008,April,High Wind,5.00K
PENNSYLVANIA,2008,June,High Wind,5.00K
GEORGIA,2008,May,High Wind,5.00K
NORTH DAKOTA,2008,May,High Wind,5.00K
TENNESSEE,2008,May,High Wind,5.00K
KENTUCKY,2008,June,High Wind,5.00K
INDIANA,2008,May,High Wind,5.00K
TENNESSEE,2008,May,High Wind,5.00K
INDIANA,2008,May,High Wind,5.00K
VIRGINIA,2008,June,High Wind,5.00K
MISSISSIPPI,2008,May,High Wind,5.00K
MISSISSIPPI,2008,May,High Wind,5.00K
MISSISSIPPI,2008,May,High Wind,5.00K
KANSAS,2008,May,High Wind,5.00K
GEORGIA,2008,May,High Wind,5.00K
GEORGIA,2008,May,High Wind,5.00K
LOUISIANA,2008,May,High Wind,5.00K
GEORGIA,2008,May,High Wind,5.00K
TEXAS,2008,May,High Wind,5.00K
ARKANSAS,2008,May,High Wind,5.00K
KANSAS,2008,May,High Wind,5.00K
GEORGIA,2008,May,High Wind,5.00K
MARYLAND,2008,June,High Wind,5.00K
TEXAS,2008,May,High Wind,5.00K
MARYLAND,2008,June,High Wind,5.00K
MARYLAND,2008,June,High Wind,5.00K
KANSAS,2008,May,High Wind,5.00K
TEXAS,2008,May,High Wind,5.00K
GEORGIA,2008,May,High Wind,5.00K
TEXAS,2008,May,High Wind,5.00K
TEXAS,2008,May,High Wind,5.00K
IOWA,2008,June,High Wind,5.00K
IOWA,2008,June,High Wind,5.00K
IOWA,2008,June,High Wind,5.00K
MISSISSIPPI,2008,May,High Wind,5.00K
IOWA,2008,June,High Wind,5.00K
IOWA,2008,June,High Wind,5.00K
IOWA,2008,June,High Wind,5.00K
TENNESSEE,2008,July,High Wind,5.00K
IOWA,2008,June,High Wind,5.00K
ILLINOIS,2008,June,High Wind,5.00K
KENTUCKY,2008,June,High Wind,5.00K
OHIO,2008,June,High Wind,5.00K
CONNECTICUT,2008,June,High Wind,5.00K
CONNECTICUT,2008,June,High Wind,5.00K
IOWA,2008,June,High Wind,5.00K
ILLINOIS,2008,June,High Wind,5.00K
TEXAS,2008,March,High Wind,5.00K
KENTUCKY,2008,June,High Wind,5.00K
IOWA,2008,June,High Wind,5.00K
IOWA,2008,June,High Wind,5.00K
KENTUCKY,2008,June,High Wind,5.00K
CONNECTICUT,2008,June,High Wind,5.00K
CONNECTICUT,2008,June,High Wind,5.00K
GEORGIA,2008,June,High Wind,5.00K
ILLINOIS,2008,June,High Wind,5.00K
CONNECTICUT,2008,June,High Wind,5.00K
NEW HAMPSHIRE,2008,June,High Wind,5.00K
NEW HAMPSHIRE,2008,June,High Wind,5.00K
CONNECTICUT,2008,June,High Wind,5.00K
FLORIDA,2008,June,High Wind,5.00K
IOWA,2008,June,High Wind,5.00K
IOWA,2008,June,High Wind,5.00K
ILLINOIS,2008,June,High Wind,5.00K
MICHIGAN,2008,June,High Wind,5.00K
MICHIGAN,2008,June,High Wind,5.00K
IOWA,2008,June,High Wind,5.00K
MISSISSIPPI,2008,May,High Wind,5.00K
IOWA,2008,June,High Wind,5.00K
IOWA,2008,June,High Wind,5.00K
ILLINOIS,2008,June,High Wind,5.00K
WEST VIRGINIA,2008,June,High Wind,5.00K
KENTUCKY,2008,June,High Wind,5.00K
IOWA,2008,June,High Wind,5.00K
ILLINOIS,2008,June,High Wind,5.00K
TENNESSEE,2008,June,High Wind,5.00K
TENNESSEE,2008,June,High Wind,5.00K
MASSACHUSETTS,2008,June,High Wind,5.00K
NEW HAMPSHIRE,2008,June,High Wind,5.00K
KANSAS,2008,June,High Wind,5.00K
NEW HAMPSHIRE,2008,June,High Wind,5.00K
MICHIGAN,2008,June,High Wind,5.00K
ALABAMA,2008,June,High Wind,5.00K
MASSACHUSETTS,2008,June,High Wind,5.00K
MASSACHUSETTS,2008,June,High Wind,5.00K
NEW HAMPSHIRE,2008,June,High Wind,5.00K
ALABAMA,2008,May,High Wind,5.00K
MASSACHUSETTS,2008,June,High Wind,5.00K
NEW MEXICO,2008,June,High Wind,5.00K
KANSAS,2008,June,High Wind,5.00K
KANSAS,2008,June,High Wind,5.00K
NORTH CAROLINA,2008,June,High Wind,5.00K
GEORGIA,2008,June,High Wind,5.00K
TENNESSEE,2008,June,High Wind,5.00K
IOWA,2008,June,High Wind,5.00K
ALABAMA,2008,June,High Wind,5.00K
ALABAMA,2008,May,High Wind,5.00K
ILLINOIS,2008,June,High Wind,5.00K
ALABAMA,2008,May,High Wind,5.00K
IOWA,2008,June,High Wind,5.00K
NEW YORK,2008,June,High Wind,5.00K
ALABAMA,2008,May,High Wind,5.00K
MASSACHUSETTS,2008,June,High Wind,5.00K
WISCONSIN,2008,June,High Wind,5.00K
IOWA,2008,June,High Wind,5.00K
IOWA,2008,July,High Wind,5.00K
IOWA,2008,July,High Wind,5.00K
IOWA,2008,July,High Wind,5.00K
INDIANA,2008,June,High Wind,5.00K
MISSOURI,2008,July,High Wind,5.00K
INDIANA,2008,June,High Wind,5.00K
OKLAHOMA,2008,May,High Wind,5.00K
OHIO,2008,June,High Wind,5.00K
NEW YORK,2008,May,High Wind,5.00K
OHIO,2008,June,High Wind,5.00K
TEXAS,2008,May,High Wind,5.00K
IOWA,2008,June,High Wind,5.00K
INDIANA,2008,June,High Wind,5.00K
OHIO,2008,June,High Wind,5.00K
IOWA,2008,July,High Wind,5.00K
KANSAS,2008,June,High Wind,5.00K
IOWA,2008,June,High Wind,5.00K
INDIANA,2008,June,High Wind,5.00K
IOWA,2008,June,High Wind,5.00K
OHIO,2008,June,High Wind,5.00K
MISSOURI,2008,July,High Wind,5.00K
OHIO,2008,June,High Wind,5.00K
OHIO,2008,June,High Wind,5.00K
IOWA,2008,June,High Wind,5.00K
MISSOURI,2008,June,High Wind,5.00K
IOWA,2008,June,High Wind,5.00K
VERMONT,2008,June,High Wind,5.00K
VIRGINIA,2008,June,High Wind,5.00K
NEW YORK,2008,June,High Wind,5.00K
ARKANSAS,2008,June,High Wind,5.00K
NEBRASKA,2008,June,High Wind,5.00K
NEW YORK,2008,June,High Wind,5.00K
MINNESOTA,2008,June,High Wind,5.00K
VERMONT,2008,June,High Wind,5.00K
ARKANSAS,2008,June,High Wind,5.00K
MISSOURI,2008,July,High Wind,5.00K
LOUISIANA,2008,June,High Wind,5.00K
GEORGIA,2008,June,High Wind,5.00K
GEORGIA,2008,June,High Wind,5.00K
GEORGIA,2008,July,High Wind,5.00K
OKLAHOMA,2008,June,High Wind,5.00K
MASSACHUSETTS,2008,June,High Wind,5.00K
MASSACHUSETTS,2008,June,High Wind,5.00K
MASSACHUSETTS,2008,June,High Wind,5.00K
IOWA,2008,July,High Wind,5.00K
IOWA,2008,July,High Wind,5.00K
IOWA,2008,July,High Wind,5.00K
IOWA,2008,July,High Wind,5.00K
IOWA,2008,July,High Wind,5.00K
IOWA,2008,July,High Wind,5.00K
IOWA,2008,July,High Wind,5.00K
IOWA,2008,July,High Wind,5.00K
IOWA,2008,July,High Wind,5.00K
IOWA,2008,July,High Wind,5.00K
KANSAS,2008,June,High Wind,5.00K
NORTH DAKOTA,2008,July,High Wind,5.00K
CONNECTICUT,2008,June,High Wind,5.00K
NEBRASKA,2008,June,High Wind,5.00K
IOWA,2008,July,High Wind,5.00K
IOWA,2008,July,High Wind,5.00K
IOWA,2008,July,High Wind,5.00K
SOUTH DAKOTA,2008,June,High Wind,5.00K
OHIO,2008,July,High Wind,5.00K
TEXAS,2008,June,High Wind,5.00K
IOWA,2008,July,High Wind,5.00K
MASSACHUSETTS,2008,June,High Wind,5.00K
INDIANA,2008,June,High Wind,5.00K
MINNESOTA,2008,June,High Wind,5.00K
OHIO,2008,June,High Wind,5.00K
IOWA,2008,June,High Wind,5.00K
TEXAS,2008,June,High Wind,5.00K
MASSACHUSETTS,2008,June,High Wind,5.00K
MASSACHUSETTS,2008,June,High Wind,5.00K
OHIO,2008,June,High Wind,5.00K
ILLINOIS,2008,June,High Wind,5.00K
IOWA,2008,July,High Wind,5.00K
INDIANA,2008,June,High Wind,5.00K
INDIANA,2008,June,High Wind,5.00K
MICHIGAN,2008,June,High Wind,5.00K
MISSOURI,2008,June,High Wind,5.00K
VIRGINIA,2008,June,High Wind,5.00K
MICHIGAN,2008,June,High Wind,5.00K
MICHIGAN,2008,June,High Wind,5.00K
MICHIGAN,2008,June,High Wind,5.00K
MICHIGAN,2008,June,High Wind,5.00K
OHIO,2008,June,High Wind,5.00K
MISSOURI,2008,June,High Wind,5.00K
NORTH CAROLINA,2008,June,High Wind,5.00K
MICHIGAN,2008,June,High Wind,5.00K
MICHIGAN,2008,June,High Wind,5.00K
OHIO,2008,June,High Wind,5.00K
MASSACHUSETTS,2008,June,High Wind,5.00K
MASSACHUSETTS,2008,June,High Wind,5.00K
NEW JERSEY,2008,June,High Wind,5.00K
MICHIGAN,2008,June,High Wind,5.00K
IOWA,2008,June,High Wind,5.00K
KENTUCKY,2008,July,High Wind,5.00K
CONNECTICUT,2008,June,High Wind,5.00K
MICHIGAN,2008,June,High Wind,5.00K
MASSACHUSETTS,2008,June,High Wind,5.00K
MASSACHUSETTS,2008,June,High Wind,5.00K
NEW YORK,2008,June,High Wind,5.00K
NEW YORK,2008,June,High Wind,5.00K
CONNECTICUT,2008,June,High Wind,5.00K
MASSACHUSETTS,2008,June,High Wind,5.00K
FLORIDA,2008,June,High Wind,5.00K
MASSACHUSETTS,2008,June,High Wind,5.00K
NEBRASKA,2008,July,High Wind,5.00K
NEBRASKA,2008,July,High Wind,5.00K
NEBRASKA,2008,July,High Wind,5.00K
MISSOURI,2008,May,High Wind,5.00K
MISSOURI,2008,May,High Wind,5.00K
NEBRASKA,2008,July,High Wind,5.00K
COLORADO,2008,August,High Wind,5.00K
ALASKA,2008,July,High Wind,5.00K
MASSACHUSETTS,2008,July,High Wind,5.00K
MASSACHUSETTS,2008,July,High Wind,5.00K
MISSOURI,2008,May,High Wind,5.00K
ILLINOIS,2008,May,High Wind,5.00K
MASSACHUSETTS,2008,July,High Wind,5.00K
MASSACHUSETTS,2008,July,High Wind,5.00K
TEXAS,2008,July,High Wind,5.00K
SOUTH DAKOTA,2008,July,High Wind,5.00K
NEBRASKA,2008,July,High Wind,5.00K
SOUTH CAROLINA,2008,July,High Wind,5.00K
MONTANA,2008,July,High Wind,5.00K
MISSOURI,2008,May,High Wind,5.00K
MISSOURI,2008,May,High Wind,5.00K
KENTUCKY,2008,July,High Wind,5.00K
MASSACHUSETTS,2008,August,High Wind,5.00K
NEBRASKA,2008,June,High Wind,5.00K
GEORGIA,2008,July,High Wind,5.00K
GEORGIA,2008,July,High Wind,5.00K
MASSACHUSETTS,2008,August,High Wind,5.00K
MASSACHUSETTS,2008,July,High Wind,5.00K
MASSACHUSETTS,2008,August,High Wind,5.00K
MICHIGAN,2008,July,High Wind,5.00K
MICHIGAN,2008,July,High Wind,5.00K
NEBRASKA,2008,July,High Wind,5.00K
MINNESOTA,2008,July,High Wind,5.00K
MASSACHUSETTS,2008,August,High Wind,5.00K
MASSACHUSETTS,2008,August,High Wind,5.00K
MINNESOTA,2008,July,High Wind,5.00K
MINNESOTA,2008,July,High Wind,5.00K
ILLINOIS,2008,August,High Wind,5.00K
MICHIGAN,2008,July,High Wind,5.00K
MICHIGAN,2008,July,High Wind,5.00K
ILLINOIS,2008,July,High Wind,5.00K
INDIANA,2008,July,High Wind,5.00K
KENTUCKY,2008,July,High Wind,5.00K
CONNECTICUT,2008,July,High Wind,5.00K
ILLINOIS,2008,July,High Wind,5.00K
TEXAS,2008,July,High Wind,5.00K
MINNESOTA,2008,July,High Wind,5.00K
IOWA,2008,July,High Wind,5.00K
CONNECTICUT,2008,July,High Wind,5.00K
INDIANA,2008,July,High Wind,5.00K
MINNESOTA,2008,July,High Wind,5.00K
GEORGIA,2008,July,High Wind,5.00K
ILLINOIS,2008,July,High Wind,5.00K
NEW HAMPSHIRE,2008,July,High Wind,5.00K
NEW HAMPSHIRE,2008,July,High Wind,5.00K
MASSACHUSETTS,2008,July,High Wind,5.00K
MASSACHUSETTS,2008,July,High Wind,5.00K
MASSACHUSETTS,2008,July,High Wind,5.00K
MASSACHUSETTS,2008,July,High Wind,5.00K
MASSACHUSETTS,2008,July,High Wind,5.00K
OHIO,2008,July,High Wind,5.00K
WISCONSIN,2008,July,High Wind,5.00K
MASSACHUSETTS,2008,July,High Wind,5.00K
IOWA,2008,July,High Wind,5.00K
IOWA,2008,July,High Wind,5.00K
IOWA,2008,July,High Wind,5.00K
IOWA,2008,July,High Wind,5.00K
OHIO,2008,July,High Wind,5.00K
ARIZONA,2008,August,High Wind,5.00K
WISCONSIN,2008,July,High Wind,5.00K
WISCONSIN,2008,July,High Wind,5.00K
WISCONSIN,2008,July,High Wind,5.00K
IOWA,2008,July,High Wind,5.00K
IOWA,2008,July,High Wind,5.00K
IOWA,2008,July,High Wind,5.00K
IOWA,2008,July,High Wind,5.00K
IOWA,2008,August,High Wind,5.00K
MASSACHUSETTS,2008,July,High Wind,5.00K
TEXAS,2008,August,High Wind,5.00K
WISCONSIN,2008,July,High Wind,5.00K
ALABAMA,2008,July,High Wind,5.00K
IOWA,2008,August,High Wind,5.00K
FLORIDA,2008,July,High Wind,5.00K
MASSACHUSETTS,2008,July,High Wind,5.00K
OHIO,2008,July,High Wind,5.00K
TEXAS,2008,August,High Wind,5.00K
NEBRASKA,2008,June,High Wind,5.00K
IOWA,2008,July,High Wind,5.00K
OHIO,2008,July,High Wind,5.00K
NEBRASKA,2008,July,High Wind,5.00K
MASSACHUSETTS,2008,July,High Wind,5.00K
IOWA,2008,July,High Wind,5.00K
CONNECTICUT,2008,July,High Wind,5.00K
ILLINOIS,2008,May,High Wind,5.00K
INDIANA,2008,July,High Wind,5.00K
WISCONSIN,2008,July,High Wind,5.00K
ILLINOIS,2008,May,High Wind,5.00K
MASSACHUSETTS,2008,July,High Wind,5.00K
MASSACHUSETTS,2008,July,High Wind,5.00K
MASSACHUSETTS,2008,July,High Wind,5.00K
IOWA,2008,July,High Wind,5.00K
IOWA,2008,July,High Wind,5.00K
IOWA,2008,July,High Wind,5.00K
IOWA,2008,July,High Wind,5.00K
IOWA,2008,July,High Wind,5.00K
ALABAMA,2008,July,High Wind,5.00K
MASSACHUSETTS,2008,July,High Wind,5.00K
WISCONSIN,2008,July,High Wind,5.00K
MISSOURI,2008,July,High Wind,5.00K
KENTUCKY,2008,July,High Wind,5.00K
RHODE ISLAND,2008,July,High Wind,5.00K
INDIANA,2008,July,High Wind,5.00K
IDAHO,2008,July,High Wind,5.00K
ILLINOIS,2008,July,High Wind,5.00K
VERMONT,2008,July,High Wind,5.00K
VERMONT,2008,July,High Wind,5.00K
ALABAMA,2008,July,High Wind,5.00K
IOWA,2008,July,High Wind,5.00K
WISCONSIN,2008,July,High Wind,5.00K
GEORGIA,2008,August,High Wind,5.00K
OKLAHOMA,2008,July,High Wind,5.00K
MASSACHUSETTS,2008,July,High Wind,5.00K
WISCONSIN,2008,July,High Wind,5.00K
CONNECTICUT,2008,July,High Wind,5.00K
MASSACHUSETTS,2008,July,High Wind,5.00K
MASSACHUSETTS,2008,July,High Wind,5.00K
NEW YORK,2008,July,High Wind,5.00K
NEW YORK,2008,July,High Wind,5.00K
NEW MEXICO,2008,August,High Wind,5.00K
NORTH DAKOTA,2008,August,High Wind,5.00K
NORTH DAKOTA,2008,August,High Wind,5.00K
MISSISSIPPI,2008,August,High Wind,5.00K
MINNESOTA,2008,July,High Wind,5.00K
NORTH CAROLINA,2008,July,High Wind,5.00K
NEBRASKA,2008,July,High Wind,5.00K
GEORGIA,2008,July,High Wind,5.00K
GEORGIA,2008,July,High Wind,5.00K
ILLINOIS,2008,August,High Wind,5.00K
GEORGIA,2008,July,High Wind,5.00K
GEORGIA,2008,July,High Wind,5.00K
MASSACHUSETTS,2008,August,High Wind,5.00K
MINNESOTA,2008,August,High Wind,5.00K
ILLINOIS,2008,August,High Wind,5.00K
NORTH DAKOTA,2008,August,High Wind,5.00K
MICHIGAN,2008,July,High Wind,5.00K
FLORIDA,2008,August,High Wind,5.00K
ILLINOIS,2008,August,High Wind,5.00K
VIRGINIA,2008,July,High Wind,5.00K
MASSACHUSETTS,2008,August,High Wind,5.00K
ALABAMA,2008,July,High Wind,5.00K
ILLINOIS,2008,August,High Wind,5.00K
ILLINOIS,2008,August,High Wind,5.00K
GEORGIA,2008,July,High Wind,5.00K
MINNESOTA,2008,July,High Wind,5.00K
GEORGIA,2008,July,High Wind,5.00K
ILLINOIS,2008,June,High Wind,5.00K
ILLINOIS,2008,June,High Wind,5.00K
ILLINOIS,2008,June,High Wind,5.00K
ILLINOIS,2008,June,High Wind,5.00K
TEXAS,2008,June,High Wind,5.00K
MINNESOTA,2008,July,High Wind,5.00K
IOWA,2008,August,High Wind,5.00K
IOWA,2008,June,High Wind,5.00K
KANSAS,2008,July,High Wind,5.00K
VIRGINIA,2008,July,High Wind,5.00K
NORTH DAKOTA,2008,July,High Wind,5.00K
ALABAMA,2008,August,High Wind,5.00K
NEW YORK,2008,August,High Wind,5.00K
NEW YORK,2008,August,High Wind,5.00K
ARKANSAS,2008,August,High Wind,5.00K
MASSACHUSETTS,2008,August,High Wind,5.00K
MASSACHUSETTS,2008,August,High Wind,5.00K
GEORGIA,2008,August,High Wind,5.00K
MASSACHUSETTS,2008,August,High Wind,5.00K
NEW HAMPSHIRE,2008,August,High Wind,5.00K
MASSACHUSETTS,2008,September,High Wind,5.00K
MASSACHUSETTS,2008,September,High Wind,5.00K
MASSACHUSETTS,2008,September,High Wind,5.00K
MASSACHUSETTS,2008,August,High Wind,5.00K
MISSOURI,2008,August,High Wind,5.00K
MISSOURI,2008,August,High Wind,5.00K
MISSOURI,2008,August,High Wind,5.00K
MASSACHUSETTS,2008,August,High Wind,5.00K
MISSISSIPPI,2008,August,High Wind,5.00K
NEW HAMPSHIRE,2008,August,High Wind,5.00K
TEXAS,2008,August,High Wind,5.00K
MASSACHUSETTS,2008,August,High Wind,5.00K
TENNESSEE,2008,August,High Wind,5.00K
TENNESSEE,2008,August,High Wind,5.00K
MASSACHUSETTS,2008,August,High Wind,5.00K
MASSACHUSETTS,2008,August,High Wind,5.00K
MASSACHUSETTS,2008,August,High Wind,5.00K
TEXAS,2008,August,High Wind,5.00K
MISSISSIPPI,2008,August,High Wind,5.00K
ILLINOIS,2008,August,High Wind,5.00K
ILLINOIS,2008,August,High Wind,5.00K
MASSACHUSETTS,2008,August,High Wind,5.00K
GEORGIA,2008,August,High Wind,5.00K
CONNECTICUT,2008,August,High Wind,5.00K
MASSACHUSETTS,2008,August,High Wind,5.00K
MINNESOTA,2008,July,High Wind,5.00K
GEORGIA,2008,August,High Wind,5.00K
CONNECTICUT,2008,August,High Wind,5.00K
GEORGIA,2008,August,High Wind,5.00K
GEORGIA,2008,August,High Wind,5.00K
ALABAMA,2008,August,High Wind,5.00K
OKLAHOMA,2008,August,High Wind,5.00K
NORTH CAROLINA,2008,August,High Wind,5.00K
NEW MEXICO,2008,October,High Wind,5.00K
MISSISSIPPI,2008,July,High Wind,5.00K
MASSACHUSETTS,2008,July,High Wind,5.00K
ILLINOIS,2008,September,High Wind,5.00K
ARKANSAS,2008,July,High Wind,5.00K
RHODE ISLAND,2008,September,High Wind,5.00K
RHODE ISLAND,2008,September,High Wind,5.00K
IOWA,2008,July,High Wind,5.00K
IOWA,2008,July,High Wind,5.00K
IOWA,2008,July,High Wind,5.00K
GEORGIA,2008,August,High Wind,5.00K
IOWA,2008,July,High Wind,5.00K
IOWA,2008,July,High Wind,5.00K
IOWA,2008,July,High Wind,5.00K
IOWA,2008,July,High Wind,5.00K
ILLINOIS,2008,July,High Wind,5.00K
ILLINOIS,2008,July,High Wind,5.00K
MISSISSIPPI,2008,July,High Wind,5.00K
ILLINOIS,2008,July,High Wind,5.00K
GEORGIA,2008,December,High Wind,5.00K
ILLINOIS,2008,August,High Wind,5.00K
ILLINOIS,2008,August,High Wind,5.00K
ILLINOIS,2008,August,High Wind,5.00K
GEORGIA,2008,August,High Wind,5.00K
ILLINOIS,2008,August,High Wind,5.00K
ILLINOIS,2008,August,High Wind,5.00K
FLORIDA,2008,June,High Wind,5.00K
MICHIGAN,2008,June,High Wind,5.00K
MICHIGAN,2008,June,High Wind,5.00K
KENTUCKY,2008,January,High Wind,5.00K
LOUISIANA,2008,May,High Wind,5.00K
KANSAS,2008,July,High Wind,5.00K
OKLAHOMA,2008,August,High Wind,5.00K
TEXAS,2008,May,High Wind,5.00K
MASSACHUSETTS,2008,June,High Wind,5.00K
MASSACHUSETTS,2008,July,High Wind,5.00K
GEORGIA,2008,May,High Wind,5.00K
FLORIDA,2008,January,High Wind,5.00K
WISCONSIN,2008,July,High Wind,5.00K
KANSAS,2008,June,High Wind,5.00K
OKLAHOMA,2008,April,High Wind,5.00K
MISSOURI,2008,July,High Wind,5.00K
SOUTH CAROLINA,2008,March,High Wind,5.00K
ARKANSAS,2008,February,High Wind,5.00K
IOWA,2008,July,High Wind,5.00K
ALABAMA,2008,May,High Wind,5.00K
NEBRASKA,2008,June,High Wind,5.00K
MASSACHUSETTS,2008,August,High Wind,5.00K
KENTUCKY,2008,June,High Wind,5.00K
MISSISSIPPI,2008,March,High Wind,5.00K
NEW YORK,2008,June,High Wind,5.00K
MARYLAND,2008,June,High Wind,5.00K
MASSACHUSETTS,2008,June,High Wind,5.00K
VIRGINIA,2008,June,High Wind,5.00K
TENNESSEE,2008,January,High Wind,5.00K
NEW YORK,2008,August,High Wind,5.00K
FLORIDA,2008,June,High Wind,5.00K
OKLAHOMA,2008,June,High Wind,480.00K
MISSISSIPPI,2008,October,High Wind,45.00K
MISSOURI,2008,December,High Wind,45.00K
ILLINOIS,2008,February,High Wind,45.00K
INDIANA,2008,January,High Wind,45.00K
KENTUCKY,2008,February,High Wind,45.00K
TEXAS,2008,April,High Wind,45.00K
INDIANA,2008,June,High Wind,45.00K
ILLINOIS,2008,June,High Wind,45.00K
NEW YORK,2008,June,High Wind,45.00K
NEW YORK,2008,June,High Wind,45.00K
INDIANA,2008,June,High Wind,45.00K
MONTANA,2008,July,High Wind,45.00K
VIRGINIA,2008,June,High Wind,44.00K
IDAHO,2008,July,High Wind,420.00K
SOUTH CAROLINA,2008,June,High Wind,42.00K
LOUISIANA,2008,April,High Wind,400.00K
MISSISSIPPI,2008,August,High Wind,400.00K
LOUISIANA,2008,February,High Wind,400.00K
GEORGIA,2008,February,High Wind,400.00K
MISSISSIPPI,2008,April,High Wind,400.00K
MARYLAND,2008,March,High Wind,400.00K
MICHIGAN,2008,June,High Wind,400.00K
MICHIGAN,2008,June,High Wind,400.00K
NEW YORK,2008,July,High Wind,400.00K
MISSISSIPPI,2008,August,High Wind,400.00K
ARIZONA,2008,July,High Wind,400.00K
OHIO,2008,May,High Wind,40.00K
KENTUCKY,2008,May,High Wind,40.00K
FLORIDA,2008,February,High Wind,40.00K
PENNSYLVANIA,2008,June,High Wind,40.00K
LOUISIANA,2008,June,High Wind,40.00K
OHIO,2008,June,High Wind,40.00K
VIRGINIA,2008,June,High Wind,40.00K
NEW YORK,2008,June,High Wind,40.00K
VIRGINIA,2008,June,High Wind,40.00K
ARKANSAS,2008,May,High Wind,40.00K
KENTUCKY,2008,June,High Wind,40.00K
PENNSYLVANIA,2008,July,High Wind,40.00K
LOUISIANA,2008,August,High Wind,40.00K
LOUISIANA,2008,August,High Wind,40.00K
TEXAS,2008,August,High Wind,40.00K
NEW YORK,2008,August,High Wind,40.00K
ARIZONA,2008,September,High Wind,40.00K
IOWA,2008,May,High Wind,40.00K
KENTUCKY,2008,February,High Wind,40.00K
ILLINOIS,2008,December,High Wind,40.00K
ILLINOIS,2008,December,High Wind,40.00K
ILLINOIS,2008,December,High Wind,40.00K
ILLINOIS,2008,December,High Wind,40.00K
ILLINOIS,2008,December,High Wind,40.00K
MISSOURI,2008,December,High Wind,40.00K
MISSISSIPPI,2008,January,High Wind,40.00K
ILLINOIS,2008,January,High Wind,40.00K
MISSISSIPPI,2008,January,High Wind,40.00K
ARKANSAS,2008,January,High Wind,40.00K
MISSOURI,2008,February,High Wind,40.00K
KENTUCKY,2008,January,High Wind,40.00K
KENTUCKY,2008,January,High Wind,40.00K
KENTUCKY,2008,January,High Wind,40.00K
MISSOURI,2008,January,High Wind,40.00K
KENTUCKY,2008,January,High Wind,40.00K
TEXAS,2008,April,High Wind,40.00K
IOWA,2008,April,High Wind,40.00K
TEXAS,2008,April,High Wind,40.00K
TEXAS,2008,April,High Wind,40.00K
MISSISSIPPI,2008,March,High Wind,40.00K
MARYLAND,2008,March,High Wind,40.00K
OKLAHOMA,2008,March,High Wind,40.00K
IOWA,2008,May,High Wind,40.00K
TEXAS,2008,May,High Wind,40.00K
KENTUCKY,2008,May,High Wind,40.00K
MISSISSIPPI,2008,February,High Wind,40.00K
MISSISSIPPI,2008,March,High Wind,40.00K
OHIO,2008,May,High Wind,40.00K
ILLINOIS,2008,May,High Wind,40.00K
ALABAMA,2008,May,High Wind,40.00K
PENNSYLVANIA,2008,June,High Wind,40.00K
IOWA,2008,April,High Wind,40.00K
IOWA,2008,April,High Wind,40.00K
OHIO,2008,June,High Wind,40.00K
OHIO,2008,June,High Wind,40.00K
OHIO,2008,June,High Wind,40.00K
OHIO,2008,June,High Wind,40.00K
ILLINOIS,2008,June,High Wind,40.00K
TEXAS,2008,May,High Wind,40.00K
LOUISIANA,2008,May,High Wind,40.00K
TEXAS,2008,May,High Wind,40.00K
MISSISSIPPI,2008,May,High Wind,40.00K
NEW YORK,2008,May,High Wind,40.00K
IOWA,2008,June,High Wind,40.00K
INDIANA,2008,June,High Wind,40.00K
ILLINOIS,2008,June,High Wind,40.00K
ILLINOIS,2008,June,High Wind,40.00K
TEXAS,2008,June,High Wind,40.00K
WISCONSIN,2008,June,High Wind,40.00K
OKLAHOMA,2008,June,High Wind,40.00K
MICHIGAN,2008,June,High Wind,40.00K
MICHIGAN,2008,June,High Wind,40.00K
ILLINOIS,2008,June,High Wind,40.00K
ILLINOIS,2008,June,High Wind,40.00K
MICHIGAN,2008,June,High Wind,40.00K
NEW JERSEY,2008,June,High Wind,40.00K
KENTUCKY,2008,June,High Wind,40.00K
NEW YORK,2008,June,High Wind,40.00K
NORTH DAKOTA,2008,July,High Wind,40.00K
WISCONSIN,2008,July,High Wind,40.00K
WISCONSIN,2008,July,High Wind,40.00K
IOWA,2008,July,High Wind,40.00K
ILLINOIS,2008,July,High Wind,40.00K
MICHIGAN,2008,July,High Wind,40.00K
VIRGINIA,2008,July,High Wind,40.00K
MINNESOTA,2008,July,High Wind,40.00K
INDIANA,2008,June,High Wind,40.00K
TEXAS,2008,August,High Wind,40.00K
INDIANA,2008,July,High Wind,40.00K
ILLINOIS,2008,August,High Wind,40.00K
MISSISSIPPI,2008,February,High Wind,40.00K
NEW JERSEY,2008,July,High Wind,40.00K
SOUTH CAROLINA,2008,June,High Wind,4.50K
ALABAMA,2008,December,High Wind,4.50K
ARIZONA,2008,August,High Wind,4.00M
TEXAS,2008,February,High Wind,4.00K
